date,cases_5001,cases_5360,cases_8001,cases_23001,cases_41001,cases_50001,cases_54001,cases_68001,cases_73001,cases_76001,temperature_76001,temperature_54001,temperature_50001,temperature_73001,temperature_68001,temperature_41001,temperature_23001,temperature_05001,temperature_05360,temperature_08001,precipitation_76001,precipitation_50001,precipitation_54001,precipitation_73001,precipitation_68001,precipitation_41001,precipitation_23001,precipitation_05360,precipitation_08001,precipitation_05001
2008-05-24,12,0,51,6,26,10,48,35,11,25,24.585626166209465,27.81658502756576,27.75024201867152,25.78660690861659,30.27773204906228,24.44098665416531,30.12600543016328,23.87944368229398,25.41302996021236,32.77620770817735,15.018115554984604,21.71230239965271,9.443192921232107,16.160477778005898,4.883105170200046,14.608286701292611,10.318433586666478,19.67198999235801,4.546406128324177,17.678639767657465
2008-05-31,20,2,35,5,29,5,48,33,12,19,24.71678238026958,27.605840639386265,28.04756968371692,25.723974288684808,26.33740133125922,24.95363134544095,30.2853555416448,23.251174568223814,25.814130239040363,38.21312564112525,10.878032479830503,25.23794693851718,9.02762001596794,11.216307484483533,9.656959219278331,11.64663423755198,7.7114363859525215,14.388583162870706,6.729122084439852,12.930623716086355
2008-06-07,21,2,62,4,30,8,64,39,9,24,23.961016454585653,29.6512968157384,28.23708395811257,23.41797443757357,26.60879356572539,25.592205770836056,29.31321234948238,22.38321596976893,26.11122444273493,35.21743061822817,6.14564159972647,17.96055381260211,1.466189857042187,5.987136725552318,1.4527525064717133,0.0699702494897872,6.600859648650373,13.645942639825073,1.5672545581075157,11.210572785233788
2008-06-14,23,1,54,2,29,6,72,40,12,16,20.93024081921003,28.09210233597134,28.627280905779,24.41686795695992,28.86136551525088,26.68949255282696,27.418349514035423,24.125109475696046,27.57090905712038,32.38308819300595,5.85267225638619,15.195951769391868,1.189912022210585,2.8214398826183,0.9505719761317072,0.9289911583252642,4.009031923370983,7.840144489205668,1.341512180468824,7.073768452346316
2008-06-21,15,1,58,5,35,7,54,48,12,19,26.7569178146668,29.325460919947904,28.335248145227467,20.562039484746453,28.78696714453443,28.7691285047261,28.66487283124388,17.771348355816937,24.51151444774036,32.233729557743125,3.0312211747197333,21.14506469974584,2.478685804918993,5.929020268781081,1.075432696282124,4.774006193697811,6.091576150195381,5.944128499120212,3.2048149915626705,5.164089315129719
2008-06-28,13,2,43,6,29,5,40,40,12,27,24.74299712120613,27.406129581338806,26.89263815448797,20.39385179554,23.14618961086531,24.60723472530493,29.60976096532077,22.46680069111513,24.89718933601133,33.3513770858387,9.671632196728511,17.366405889723552,4.149347690867193,7.702133990858527,3.1204408122185323,4.066944747211422,10.054618169640518,12.205199767313896,4.137562592214144,9.869742006701632
2008-07-05,7,1,58,3,35,7,48,37,15,28,22.78847078883696,29.362895695475963,26.076995682438422,26.761258522780377,25.952812823484265,23.157162807751657,28.629732958080087,27.936363612819616,27.875732279171245,32.67276241221105,3.903060689967468,6.073225917412265,2.1159863820567817,4.511457993640649,3.5451978112219664,0.5522575562540089,7.106254317315626,10.404052289819234,2.261697754768444,9.887334377160355
2008-07-12,15,2,60,5,26,3,57,48,14,24,30.7461901815118,26.03855934376636,26.076995682438422,23.575194559481684,26.56714970607681,22.28799643269508,29.4519108229039,27.824239215623777,28.656735687742763,33.85289498286073,7.018903457642803,12.741950971285908,3.082509968301167,7.58592848727027,1.654502056320511,0.1697383197222788,5.272738828892514,6.071337220289699,2.0232815346735467,5.571028669585325
2008-07-19,15,1,49,7,30,5,61,44,9,40,29.56454119239154,28.756023063221026,26.73430752156466,22.39193337242343,22.028877883993232,23.86653065430961,29.248333021975096,27.4230172760282,28.68812656919068,34.28187998041226,4.787127299585227,23.59978426677585,4.1168309896508495,3.8028139191504136,3.5143558533992203,9.717342784359086,3.642445798350953,12.404410739692835,2.222261494390686,10.215632213359545
2008-07-26,17,2,55,3,33,10,50,36,14,18,28.240900361804663,27.583774066346944,23.74705029247876,24.38591761972609,28.989549859048065,26.654486387898743,30.68842978989897,23.213090428038303,24.50341497885965,33.747548187232205,3.240794450751184,15.51739492883129,2.314636308534979,2.0247507110692458,1.8843381463301123,0.1271804472280605,4.818388096499635,4.14757969591933,1.1150735087684718,4.669989454318083
2008-08-02,10,2,46,2,34,8,58,38,6,26,27.88500600637355,26.99109966994036,26.727729726988287,23.95951618941142,30.944372157788862,31.60579374513308,29.93807698638756,22.30968944734966,22.72904260839988,35.01173333103513,2.1731741492786227,12.686374284228064,2.322621981371773,6.76055375850823,2.315698520900741,2.447689135582059,6.9822431180348685,8.492675184989695,1.424370844732531,7.597240195049684
2008-08-09,15,0,37,4,22,4,48,30,11,17,25.230016203310964,28.7322628531671,27.69382891145363,22.95278064176856,31.48020591477566,28.48940530138305,29.351862818534617,21.45250797265828,25.04742106062252,32.144196796572665,1.7769735403785194,10.47879385600019,3.0152859251302018,6.660176205882732,2.0701837421735885,0.8788054363890827,3.405553451274677,3.063292484604911,1.06272625646668,2.833412223686748
2008-08-16,21,1,47,3,26,7,53,36,7,15,25.79494614539025,26.690685452136616,27.238183533356544,27.640862269283843,32.25867207056933,32.87364801023891,29.007330035924024,24.314140752122004,27.225026797267223,32.76360329817751,3.496753747925422,4.169155675528203,5.389332082650353,6.681231366998738,1.7092053852167293,2.344301476337055,5.639739868606021,10.809839924540473,8.30079510143233,11.36915647920158
2008-08-23,12,0,31,2,27,9,49,24,10,11,25.417834802729864,29.37785527857462,26.30177941039221,23.56232649497172,29.17001634475196,27.919073397251623,29.923525508045177,26.838659933793217,26.186939927324687,33.46996763012753,6.689634090957311,16.423459503062286,5.626490961580698,7.228596445070287,1.97441671201349,4.931083798978569,6.893027282331365,11.917888948683496,6.082030075991284,10.048030971583271
2008-08-30,23,0,39,4,27,4,45,28,7,10,29.803900229668248,28.898579955934974,27.009855467741986,25.29868771493132,30.72055519052921,24.970554928569868,30.69558997271325,25.06882099799166,26.566346151455715,30.632049581267218,7.060142785459478,11.824812601477216,9.518412321207366,8.893127669682665,6.440058750717864,4.942472776936035,7.611114991321943,12.9845421583026,3.483257958365321,13.589230397272132
2008-09-06,16,2,47,4,29,5,46,33,15,22,28.593738856519035,31.110482339154203,25.353101623887387,22.23978251574324,29.70655769740016,23.315591226076982,30.430353621381272,22.394700849954315,23.84617703564909,32.90730577779923,2.210396601340012,9.563640754886654,3.8601349996799903,4.703359708459437,2.8056147239118943,5.729633315837049,3.194480697201183,6.473890128424728,4.004692073862835,6.2022335707666825
2008-09-13,22,0,34,3,33,6,48,38,9,13,27.06442138811727,32.07849873875271,29.94374249588388,25.49311304901528,32.02957100503112,30.0697408605803,29.88549856426929,23.42395342573104,26.6026925638025,33.055568903031016,0.0718594945346529,6.063939039810683,1.8758097356808463,1.4054986249270722,1.7809641662545534,0.101644576853783,6.805070313281081,1.977574640226008,3.25281905439851,2.0234488764478766
2008-09-20,14,2,40,5,31,6,56,49,8,23,22.10314190821837,29.71959535821408,30.323664437267787,23.05631100345717,31.66964036483579,29.27698049574932,30.79082425408869,25.18777023480233,25.18827113947637,32.90092381249064,5.080357633409933,13.636044053556194,7.898068283785226,4.750834369520783,4.092164145650933,2.9396744084845188,4.603319535217571,11.865603631824332,6.582707532951486,11.274693959425464
2008-09-27,16,1,49,5,26,1,60,42,6,26,27.78300472050719,31.023326381792863,27.106904698210432,23.479698647149245,30.650270738982297,30.16433497831253,29.43326186368247,23.51369267822312,25.93611858321457,31.21424608685255,4.3289439537076575,16.675717778135578,4.320180505985211,6.660008591612077,2.402021283145907,4.5258244635323575,8.58396682071711,10.077334372813366,2.218611158272456,10.423717997466431
2008-10-04,18,5,51,2,36,1,63,43,10,20,29.4768736486978,29.88917668055962,30.51332474921068,17.659058745118063,31.682202778421534,29.07379249243697,29.583118260597733,26.08639438317274,25.18419509738082,32.201793266134445,4.4447419162841575,6.982719533687216,8.277072541017771,5.327189018766309,3.7937198383847592,5.705177067469665,6.062082327683974,10.28676522454575,11.346713686486533,9.879830842538023
2008-10-11,22,0,57,5,24,5,44,40,9,21,28.34419919339544,28.20559853307734,29.02201140397952,24.74765543962523,32.06287692939987,26.159173858467323,29.455685270345548,28.54347355297774,25.58489987687489,30.777768424661225,5.677668022122367,13.84234678263213,16.811182023545335,7.313059108184843,6.944781954239967,7.356823678668481,11.834927546637376,7.057354206798457,9.124386610892175,7.342334715322721
2008-10-18,19,2,42,3,32,3,62,41,5,23,24.875029168938383,28.333991574529104,27.13763955967845,21.31199723727112,30.13798360158709,25.624935975238287,27.39416795160469,24.976562660354187,26.42765491294972,31.17213668507225,3.490987674252247,14.188377924966955,14.848520139841504,9.000215296270548,5.662807511096649,10.868459368788129,5.324654067351476,12.766593399573267,4.138001596876661,13.45058511885608
2008-10-25,15,2,57,6,36,4,61,50,11,20,28.3847492089308,27.03349724840104,26.031831758906343,26.876582568524487,26.114488909069504,28.859456403031025,26.664260983851523,19.27685745193544,28.561315653288165,28.432754853367783,5.573677659804457,10.112532837435792,3.033538914484056,5.438057997637173,0.0600589494853122,1.290176672582218,4.732245401293591,5.038080991715819,4.600204028144534,5.538826059089709
2008-11-01,25,1,56,3,34,8,58,35,16,25,28.618992328719024,27.91266018229493,29.76555610003607,21.739743472130744,27.194820851414963,26.795491570707554,30.23143345356489,24.16468124659365,28.324389040289507,27.93209141423421,9.978766767685793,15.256023860248742,4.595586591326048,9.51000025646607,2.65573364297532,11.911949485396828,3.1379959697296025,11.398284696224737,1.86751477113349,10.394263073385115
2008-11-08,23,1,36,4,25,5,71,39,12,34,29.929043547433142,27.756052643499693,29.54388951980378,24.92752005064614,26.93878654371361,27.514165242260383,30.130471862447525,22.03981471622441,25.92206279651635,27.093769261649964,6.577367959026438,14.33818931791401,3.8611663404521694,8.03913706902665,2.361193422651664,7.6682523957256175,4.082142636864141,4.192041055911458,11.245366202943176,5.803702733054576
2008-11-15,10,0,44,5,30,10,57,46,16,22,28.496611354319025,27.379549986142177,29.47003350701681,24.552989493386463,28.78346769075966,18.851876850273868,28.87370909347405,27.07763815836522,26.43347073800352,31.282537356296604,0.0,6.689668666056405,5.777943921744728,1.1312727095981552,6.81046277821028,15.460327639829757,0.9689048143125508,6.508826848389282,0.6755854350338758,6.415454351629653
2008-11-22,19,0,61,6,17,6,48,56,8,17,28.275302071004525,26.986594773893383,26.70279962180778,24.788586901879643,30.160572761571707,19.011598684105618,29.88303867029704,25.19864235496801,27.16486412689165,27.39688205604711,8.938747072349148,18.08968285081492,20.836659994687,9.066835233974546,1.6155880349870182,15.077948419129513,1.893272323940754,10.829614981906222,4.899386545661967,11.253100459985571
2008-11-29,15,1,36,3,19,5,52,29,8,15,27.832060496910824,26.928581406959232,25.3084069566996,24.098213407563097,29.98377879131664,21.648173256935205,27.71662998903264,23.450766095198684,24.220472485741205,26.81678904394561,15.89065645968226,10.199096560253066,11.899550215780057,14.394063226448491,12.079281510203064,16.658272202659195,13.0157618034532,12.998081051777676,8.752699752733736,11.364656592933397
2008-12-06,17,5,64,6,34,7,52,34,7,28,26.052334995349987,25.86845661103774,26.93878265540922,22.172239499042103,27.29607479285759,22.38416132632004,27.7457685671994,25.492936444081813,26.22218640987856,29.268961715926785,10.786845677510376,7.73997779702196,20.138096401278464,5.833039512280474,0.3950644365236166,14.826152113294672,1.3363851433505047,0.0254744420858834,2.63976174009602,0.0
2008-12-13,13,0,46,5,27,3,51,35,11,19,29.06227948895523,26.62697332026378,23.64302352469237,24.36161748600765,28.02106809200769,24.92997417891993,29.45313641987703,23.52506132737206,24.143183018539546,28.99915801767953,9.128148620156068,6.087665108831769,6.09310512811756,7.848463546374867,1.4937299237274004,4.7798163638590605,3.371428614488426,7.759519953181145,0.9838592869956648,8.600068704973511
2008-12-20,19,1,45,4,20,6,52,36,16,23,28.21001581075814,25.358238023617343,27.799674094532943,21.18729116808825,27.496209963810475,18.742109635729328,29.85874286894564,21.2022249110626,27.89623212832464,31.46563974403693,3.504735728112806,5.570851757026331,0.0465656514822329,3.927837986778522,0.0675275548109716,7.220191287703259,0.0,2.8644718067153705,0.0,1.1814925546342516
2008-12-27,16,1,27,1,29,3,26,25,6,14,27.55166616289177,24.43729995846556,29.09111319974531,19.604696658223723,28.441057878643328,20.3777596631069,31.749442349884816,23.51432511444114,25.60273651004486,32.593737403405726,0.0,0.0,0.1419167875067167,0.0252625322369593,1.2028144467082715,0.0,0.0076717501594171,0.0,0.0,0.0
2009-01-10,4,0,92,2,12,28,52,49,9,24,27.924576817954687,24.741317002665177,31.559171880252173,23.004681588700738,25.989663619766777,24.790864300919075,30.80765364064977,23.71624528783771,26.848117021392035,29.663428008100933,2.25799042979376,0.005720986118125,1.0575913977961056,8.23336776373125,0.0,5.340153821211708,1.3471802436982745,3.41823491461722,0.0,3.560644105746651
2009-01-17,4,1,76,1,11,40,44,43,12,33,22.38042703284865,26.71746836783503,31.99134743370324,21.04107711163709,28.837576938453942,27.74896025813948,30.40753572101492,21.532043998803825,25.92836996403184,32.205051356082414,4.381583830296266,0.1204123798026118,0.1014317401693455,1.0533522373557986,3.822640022326529,4.882353617863646,0.3518544364009702,2.0443348735781948,0.0,3.5211670719815884
2009-01-24,3,0,60,2,19,21,49,30,19,23,22.14283304673834,25.905614689880768,30.19146016904024,21.02233299446564,27.86504706480203,23.467459863017627,32.14044386737769,19.087470594813205,24.042118902561665,27.320174964200863,8.508033370541215,6.891946516974243,6.184523586311139,8.405230190417422,0.0001137995970644,19.551252676751325,1.6653795011485375,7.154210812083586,0.2161224600481059,6.484907299905468
2009-01-31,2,0,58,1,22,26,45,29,20,29,28.7849185102539,27.458923888005167,27.49717150875944,23.20214474846152,29.338011827233142,23.03482656119041,31.89117797163617,22.71588661893312,24.67986661072862,33.647369503152326,10.420599325189206,7.915889175800875,7.760969631496584,6.763422448668343,5.053240434055698,5.290332745046955,1.592245555716748,2.999564132005182,0.2989596047163255,3.1813265294792563
2009-02-07,3,0,58,1,24,26,60,36,17,33,31.27385606444768,26.402135160411312,27.257022587786224,22.13820017921848,28.642522478664667,27.43961070795239,32.72319681295682,24.1490455937139,27.073124508338285,32.605114761596845,1.3096703792638478,5.147598242907978,8.567960225542182,4.766073126779452,0.0581260724493827,1.190037199974494,1.0833644364461317,2.736245109855752,0.1021857179529488,2.8170607552509965
2009-02-14,1,0,48,1,33,27,45,36,13,28,28.173583150737265,25.48805102632023,32.16597740281993,21.80058275466522,28.06226720872308,25.051762644672216,34.12244756863697,23.291803957014423,26.160156992042413,33.987010620504684,9.2170095480501,1.3371466907962763,1.0767121023119377,6.92720350883576,5.471039235076196,13.121652541447403,0.1241539691532929,5.376373464106027,0.0,4.998695729753343
2009-02-21,1,0,30,1,27,35,46,28,29,26,28.62576025587734,25.24327013277398,33.2019818690433,20.16000885438384,25.2897601028864,25.76930271430033,33.55470596679608,23.890907469162165,25.78052074690395,32.4560551164532,4.017558733302651,0.3100047822551764,1.7807817004241533,2.7730654605353853,3.663079942161186,10.543214826441435,1.168207062557397,5.030501624914529,0.0118616689264168,4.327060037413653
2009-02-28,3,0,43,1,26,27,37,32,21,20,28.06443047748364,25.97403321470424,33.2374712654483,18.873861777106328,26.68055752086629,24.13201910959499,34.473325082750115,24.47735809554151,21.896229132971488,34.20131349752801,1.2995382991890152,0.047428778873877,0.3938642239328239,1.756885818222289,3.1499465422894346,7.60288066104077,0.5077119336454613,2.118095932156762,0.1730083814969975,1.8382687869536625
2009-03-07,1,0,31,1,16,44,61,43,20,37,27.174701433091904,27.40657019359904,30.87039033259472,19.68482616299025,30.045767075591822,26.734556448542783,35.51135546471219,21.87402029630747,27.662846946089832,31.58564750575963,7.091374852568317,1.5902655056359725,6.415892921993558,5.001483264687513,5.607885846891802,3.679511068238061,2.606734064814343,7.331915720789349,0.0069072216606551,7.799937380588205
